Trait,Trait_Info,Paper_ID,Cohort_ID,Rodent_type,Strain,Shared_Control,F0_Parent_Exposed,Lineage_HFD,Exposure_Type,F2_Diet_at_measurement,Age_Days,Sex,Generation,Mean_Control,SD_Control,SEM_Control,Sample_Size_n_Control,Estimated_or_Exact_sample_control.,Mean_Treatment,SD_Treatment,SEM_Treatment,Sample_Size_n_Treatment,Estimated_or_Exact_sample_treatment..,Source,Group_Label_Paper,yi,vi
Body_Weight,None,Lannes2015,Lannes2015,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,90,Male,F2,25.9,0.402492236,0.18,5,Exact,24.8,1.72,0.77,5,Exact,Table 1,SC-F2 (Control) HF-F2 (Treatment),-0.043399316,0.001010319
Body_Weight,None,Thompson2019,Thompson2019ffm,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,140,Male,F2,27.76316,2.236842,1.000346,5,Exact,29.47368,5.526316,2.471444,5,Exact,NA,"Con-CHOW(Control), HF/HS-Chow(Treatment)",0.0597877,0.008329516
Body_Weight,None,Thompson2019,Thompson2019fffm,Mouse,C57BL/6,2,Female,f-f-f-m,One off,Standard,140,Male,F3,27.94872,2.692308,1.204037,5,Exact,26.28205,2.564103,1.146702,5,Exact,NA,"Con-CHOW(Control), HF/HS-Chow(Treatment)",-0.061485206,0.003759534
Body_Weight,None,Thompson2019,Thompson2019ffm,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,35,Male,F2,20.58295964,1.614349776,0.721959168,5,Exact,20.85201794,1.076233184,0.481306112,5,Exact,NA,"Con-CHOW(Control), HF/HS-Chow(Treatment)",0.012987196,0.001763074
Body_Weight,None,Thompson2019,Thompson2019fffm,Mouse,C57BL/6,2,Female,f-f-f-m,One off,Standard,35,Male,F3,20.59602649,2.251655629,1.00697101,5,Exact,19.93377483,1.721854305,0.770036655,5,Exact,NA,"Con-CHOW(Control), HF/HS-Chow(Treatment)",-0.032682648,0.003882638
Body_Weight,None,Winther2019,Winther2019ffm,Rat,SD,1,Female,f-f-m,One off,Standard,196,Male,F2,525.7,120.3,40.1,9,Estimate,490.7,112.2,37.4,9,Estimate,Table 2,CON-CON (Control) HFD-CON (Treatment),-0.068897765,0.011627653
Body_Weight,None,Winther2019,Winther2019fff,Rat,SD,2,Female,f-f-f,One off,Standard,196,Female,F2,295.9,48.9,16.3,9,Estimate,289.5,45,15,9,Estimate,Table 2,CON-CON (Control) HFD-CON (Treatment),-0.021866262,0.005719123
Body_Weight,None,Winther2019,Winther2019ffm,Rat,SD,1,Female,f-f-m,One off,Standard,98,Male,F2,426.1,137.1,45.7,9,Estimate,398.2,89.7,29.9,9,Estimate,Table 2,CON-CON (Control) HFD-CON (Treatment),-0.067719669,0.017141145
Body_Weight,None,Winther2019,Winther2019fff,Rat,SD,2,Female,f-f-f,One off,Standard,98,Female,F2,241,36.9,12.3,9,Estimate,246.1,53.4,17.8,9,Estimate,Table 2,CON-CON (Control) HFD-CON (Treatment),0.020941024,0.007836197
Body_Weight,None,Huang2017,Huang2017,Rat,SD,1,Female,f-f-fm,Multigenerational,Standard,1,Both,F2,5.8,0.489897949,0.2,6,Exact,6.2,0.49,0.2,6,Exact,Table 3,"F2-SC(Control), F2-HF(Treatment)",0.066691374,0.002230077
Body_Weight,None,Huang2017,Huang2017,Rat,SD,2,Female,f-f-fm,Multigenerational,Standard,21,Both,F2,43.9,12.98229564,5.3,6,Exact,55.7,22.78,9.3,6,Exact,Table 3,"F2-SC(Control), F2-HF(Treatment)",0.238065827,0.042452459
Body_Weight,None,Huang2017,Huang2017,Rat,SD,3,Female,f-f-fm,Multigenerational,Standard,84,Both,F2,328.8,117.3305587,47.9,6,Exact,391.6,84.26,34.4,6,Exact,Table 3,"F2-SC(Control), F2-HF(Treatment)",0.174791247,0.028939281
Body_Weight,None,Hanafi2015,Hanafi2015fmm,Rat,Wistar,1,Female,f-m-m,One off,Standard,210,Male,F2,433.3333333,168.3587574,23.80952381,50,Exact,441.35,251.57,35.58,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",0.018330957,0.009516985
Body_Weight,None,Hanafi2015,Hanafi2015ffm,Rat,Wistar,1,Female,f-f-m,One off,Standard,210,Male,F2,433.3333333,168.3587574,23.80952381,50,Exact,428.57,291.82,41.27,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",-0.011053169,0.01229188
Body_Weight,None,Hanafi2015,Hanafi2015fmf,Rat,Wistar,2,Female,f-m-f,One off,Standard,210,Female,F2,257.1428571,235.7022604,33.33333333,50,Exact,244.23,251.57,35.58,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",-0.05152139,0.038024051
Body_Weight,None,Hanafi2015,Hanafi2015fff,Rat,Wistar,2,Female,f-f-f,One off,Standard,210,Female,F2,257.1428571,235.7022604,33.33333333,50,Exact,265.08,246.93,34.92,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.030399873,0.034158808
Body_Weight,None,Hanafi2015,Hanafi2015fmm,Rat,Wistar,1,Female,f-m-m,One off,Standard,70,Male,F2,261.6666667,129.6362432,18.33333333,50,Exact,279.1,168.86,23.88,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",0.064498711,0.012229811
Body_Weight,None,Hanafi2015,Hanafi2015ffm,Rat,Wistar,1,Female,f-f-m,One off,Standard,70,Male,F2,261.6666667,129.6362432,18.33333333,50,Exact,254.1,197.06,27.87,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",-0.029343539,0.016937592
Body_Weight,None,Hanafi2015,Hanafi2015fmf,Rat,Wistar,2,Female,f-m-f,One off,Standard,70,Female,F2,175,164.9915823,23.33333333,50,Exact,164.68,175.9,24.88,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",-0.060781777,0.040595903
Body_Weight,None,Hanafi2015,Hanafi2015fff,Rat,Wistar,2,Female,f-f-f,One off,Standard,70,Female,F2,175,164.9915823,23.33333333,50,Exact,177.05,162.29,22.95,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.011646205,0.034582125
Body_Weight,None,Hanafi2015,Hanafi2015fmm,Rat,Wistar,1,Female,f-m-m,One off,Standard,105,Male,F2,316.6666667,176.7766953,25,50,Exact,327.86,147.75,20.9,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",0.034736992,0.010294389
Body_Weight,None,Hanafi2015,Hanafi2015ffm,Rat,Wistar,1,Female,f-f-m,One off,Standard,105,Male,F2,316.6666667,176.7766953,25,50,Exact,321.31,255.02,36.07,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.014556693,0.018831511
Body_Weight,None,Hanafi2015,Hanafi2015fmf,Rat,Wistar,2,Female,f-m-f,One off,Standard,105,Female,F2,193.3333333,212.1320344,30,50,Exact,186.57,232.18,32.84,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",-0.035609311,0.055052385
Body_Weight,None,Hanafi2015,Hanafi2015fff,Rat,Wistar,2,Female,f-f-f,One off,Standard,105,Female,F2,193.3333333,212.1320344,30,50,Exact,191.8,220.25,31.15,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",-0.007962652,0.050451787
Body_Weight,None,Hanafi2015,Hanafi2015fmm,Rat,Wistar,1,Female,f-m-m,One off,Standard,35,Male,F2,113.5133044,105.3228301,14.89489748,50,Exact,111.67,166.58,23.56,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",-0.016371956,0.061722325
Body_Weight,None,Hanafi2015,Hanafi2015ffm,Rat,Wistar,1,Female,f-f-m,One off,Standard,35,Male,F2,113.5133044,105.3228301,14.89489748,50,Exact,134.37,63.19,8.94,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.168677139,0.021641005
Body_Weight,None,Hanafi2015,Hanafi2015fmf,Rat,Wistar,2,Female,f-m-f,One off,Standard,35,Female,F2,92.66044792,84.25826409,11.91591798,50,Exact,101.6,168.52,23.83,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1M(Treatment)",0.092101821,0.071560515
Body_Weight,None,Hanafi2015,Hanafi2015fff,Rat,Wistar,2,Female,f-f-f,One off,Standard,35,Female,F2,92.66044792,84.25826409,11.91591798,50,Exact,99.89,104.11,14.72,50,Exact,Fig 4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.075127867,0.038262916
Body_Weight,None,Barbosa2016,Barbosa2016mfmfM,Rat,SD,1,Male,m-fm-f,Multigenerational,HFD,154,Female,F2,348.5,28.5229732,8.6,11,Estimate,374.1,31.51,9.5,11,Estimate,Supp Table T4,"GpatCD-CD(Control), GpatHF-HF(Treatment)",0.070884911,0.001253918
Body_Weight,None,Barbosa2016,Barbosa2016mmfO,Rat,SD,1,Male,m-m-f,One off,Standard,154,Female,F2,348.5,28.5229732,8.6,11,Estimate,339,31.18,9.4,11,Estimate,Supp Table T4,"GpatCD-CD(Control), GpatHF-CD(Treatment)",-0.027638123,0.001378023
Body_Weight,None,Barbosa2016,Barbosa2016mfmmM,Rat,SD,2,Male,m-fm-m,Multigenerational,HFD,154,Male,F2,619.6,61.40651431,13.4,21,Estimate,736.9,64.61,14.1,21,Estimate,Supp Table T6,"GpatCD-CD(Control), GpatHF-HF(Treatment)",0.173378089,0.00083379
Body_Weight,None,Barbosa2016,Barbosa2016mmmO,Rat,SD,2,Male,m-m-m,One off,Standard,154,Male,F2,619.6,61.40651431,13.4,21,Estimate,619,59.57,13,21,Estimate,Supp Table T6,"GpatCD-CD(Control), GpatHF-CD(Treatment)",-0.000968836,0.000908737
Body_Weight,None,Barbosa2016,Barbosa2016mfmfM,Rat,SD,1,Male,m-fm-f,Multigenerational,HFD,77,Female,F2,269.0625,14.92481156,4.5,11,Estimate,267.38,22.39,6.75,11,Estimate,Fig2,"GpatCD-CD(Control), GpatHF-HF(Treatment)",-0.006272827,0.000917184
Body_Weight,None,Barbosa2016,Barbosa2016mmfO,Rat,SD,1,Male,m-m-f,One off,Standard,77,Female,F2,269.0625,14.92481156,4.5,11,Estimate,263.44,16.79,5.06,11,Estimate,Fig2,"GpatCD-CD(Control), GpatHF-CD(Treatment)",-0.021118057,0.000648988
Body_Weight,None,Armitage2007,Armitage2007fff,Rat,SD,2,Female,f-f-f,One off,Standard,180,Female,F2,274.4,24.87006232,9.4,7,Exact,284.7,20.09,8.2,6,Exact,Table 2,"Control Diet F2 (Control), Fat-rich diet F2 (Treatment)",0.036849098,0.002003427
Body_Weight,None,Tait2015,Tait2015ffmF2,Rat,Wistar,1,Female,f-f-m,Multigenerational,HFD,0,Male,F2,6.29572,1.254633025,0.22178988,32,Estimate,6.14,0.371712469,0.08,24,Estimate,Fig 2,R(Control) HF(Treatment) - F2,-0.025045295,0.001393769
Body_Weight,None,Tait2015,Tait2015ffmF3,Rat,Wistar,2,Female,f-f-m,Multigenerational,HFD,0,Male,F3,5.828794,0.31517508,0.05252918,36,Estimate,5.69,0.406051188,0.06,40,Estimate,Fig 2,R(Control) HF(Treatment) - F3,-0.02409987,0.000208531
Body_Weight,None,Tait2015,Tait2015fffF2,Rat,Wistar,3,Female,f-f-f,Multigenerational,HFD,0,Female,F2,5.941634,1.023516418,0.18093385,32,Estimate,6.01,0.486085514,0.1,24,Estimate,Fig 2,R(Control) HF(Treatment) - F2,0.011440569,0.001199878
Body_Weight,None,Tait2015,Tait2015fffF3,Rat,Wistar,4,Female,f-f-f,Multigenerational,HFD,0,Female,F3,5.626459,0.52529184,0.08754864,36,Estimate,5.5,0.664447473,0.11,40,Estimate,Fig 2,R(Control) HF(Treatment) - F3,-0.0227322,0.000606987
Body_Weight,None,Tait2015,Tait2015ffmF2,Rat,Wistar,5,Female,f-f-m,Multigenerational,HFD,21,Male,F2,50.212766,8.844514764,2.55319149,12,Exact,53.4,13.23944611,4.68,8,Exact,Fig 2,R(Control) HF(Treatment) - F2,0.061541449,0.010269106
Body_Weight,None,Tait2015,Tait2015ffmF3,Rat,Wistar,6,Female,f-f-m,Multigenerational,HFD,21,Male,F3,53.404255,6.98572559,1.4893617,22,Exact,62.13,6.728250327,2.13,10,Exact,Fig 2,R(Control) HF(Treatment) - F3,0.15133854,0.001950505
Body_Weight,None,Tait2015,Tait2015fffF2,Rat,Wistar,7,Female,f-f-f,Multigenerational,HFD,21,Female,F2,49.574468,6.660628009,1.4893617,20,Exact,54.04,16.21494372,4.68,12,Exact,Fig 2,R(Control) HF(Treatment) - F2,0.08624857,0.008405301
Body_Weight,None,Tait2015,Tait2015fffF3,Rat,Wistar,8,Female,f-f-f,Multigenerational,HFD,21,Female,F3,51.489362,8.338688488,1.70212766,24,Exact,60,13.01877323,2.55,26,Exact,Fig 2,R(Control) HF(Treatment) - F3,0.152969339,0.002903596
Body_Weight,None,Tait2015,Tait2015ffmF2,Rat,Wistar,9,Female,f-f-m,Multigenerational,HFD,112,Male,F2,462.5,59.53924651,17.1875,12,Exact,574.22,86.17863896,30.47,8,Exact,Fig 2,R(Control) HF(Treatment) - F2,0.216366041,0.004196508
Body_Weight,None,Tait2015,Tait2015ffmF3,Rat,Wistar,10,Female,f-f-m,Multigenerational,HFD,112,Male,F3,493.75,36.64387312,7.8125,22,Exact,596.09,46.94005902,14.84,10,Exact,Fig 2,R(Control) HF(Treatment) - F3,0.188362346,0.000870463
Body_Weight,None,Tait2015,Tait2015fffF2,Rat,Wistar,11,Female,f-f-f,Multigenerational,HFD,112,Female,F2,457.8125,45.42013079,10.15625,20,Exact,601.56,92.01519915,26.56,12,Exact,Fig 2,R(Control) HF(Treatment) - F2,0.273066569,0.002441898
Body_Weight,None,Tait2015,Tait2015fffF3,Rat,Wistar,12,Female,f-f-f,Multigenerational,HFD,112,Female,F3,483.59375,61.23724357,12.5,24,Exact,582.81,91.62300688,17.97,26,Exact,Fig 2,R(Control) HF(Treatment) - F3,0.186616038,0.001618691
Body_Weight,None,Nasu2007,Nasu2007,Rat,Wistar,1,Female,f-f-fm,Multigenerational,HFD,0,Both,F2,5.4,0.4,0.06172134,42,Exact,5,0.4,0.05,64,Exact,Table 3,C-N F3(Control) C-F F3(Treatment),-0.076961041,0.000230642
Body_Weight,None,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,205.5,3.794733192,1.2,10,Exact,320.7,7.27,2.3,10,Exact,Table 1,"Control(Control), HFD(Treatment)",0.445060073,8.55E-05
Body_Weight,None,deAssis2012,deAssis2012mF2,Rat,SD,1,Female,f-fm-fm-m,One off,Standard,2,Male,F2,8.969697,2.412091,0.7272727,12,Exact,9.94,4.73,1.58,5,Exact,Supp Figure S2,"Con F2(Control), HF F2(Treatment)",0.102715124,0.051313919
Body_Weight,None,deAssis2012,deAssis2012mF3,Rat,SD,2,Female,f-fm-fm-m,One off,Standard,2,Male,F3,8.363636,3.449757,1.0909091,8,Exact,9.58,3.45,1.09,10,Exact,Supp Figure S2,"Con F3(Control), HF F3(Treatment)",0.135784331,0.034235557
Body_Weight,None,deAssis2012,deAssis2012fF2,Rat,SD,3,Female,f-fm-fm-f,One off,Standard,2,Female,F2,8.848485,1.206045,0.3636364,12,Exact,9.21,4.73,1.58,5,Exact,Supp Figure S2,"Con F2(Control), HF F2(Treatment)",0.040043592,0.054299414
Body_Weight,None,deAssis2012,deAssis2012fF3,Rat,SD,4,Female,f-fm-fm-f,One off,Standard,2,Female,F3,7.757576,2.299838,0.7272727,8,Exact,8.85,2.68,0.85,10,Exact,Supp Figure S2,"Con F3(Control), HF F3(Treatment)",0.131747545,0.020156614
Body_Weight,None,Armitage2007,Armitage2007ffm,Rat,SD,1,Female,f-f-m,One off,Standard,180,Male,F2,469.7,39.1571194,14.8,7,Exact,500.1,64.91,26.5,6,Exact,Table 2,"Control Diet F2 (Control), Fat-rich diet F2 (Treatment)",0.062713885,0.003800596
Glucose,GTT,Barbosa2016,Barbosa2016mfmfM,Rat,SD,1,Male,m-fm-f,Multigenerational,HFD,84,Female,F2,1294.936712,318.427402,142.4050634,5,Exact,2294.809322,503.1152949,225,5,Exact,"Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-HF(Treatment)",0.572187933,0.021706834
Glucose,GTT,Barbosa2016,Barbosa2016mmfO,Rat,SD,1,Male,m-m-f,One off,Standard,84,Female,F2,1294.936712,318.427402,142.4050634,5,Exact,1568.35443,367.2529368,164.2405063,5,Exact,"Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-CD(Treatment)",0.191565113,0.023060152
Glucose,GTT,Dunn2009,Dunn2009ffm,Mouse,C57BL/6,1,Female,f-f-m,Multigenerational,HFD,126,Male,F2,27220.58824,3063.02521,1531.512605,4,Exact,27277.31092,7203.558191,2722.689076,7,Exact,Fig3,2Ch(Control) 2HF(M) (Treatment),0.002081648,0.013128593
Glucose,GTT,Dunn2009,Dunn2009fff,Mouse,C57BL/6,2,Female,f-f-f,Multigenerational,HFD,126,Female,F2,17621.28713,2075.558147,928.2178218,5,Exact,18623.76238,2455.552836,1002.475248,6,Exact,Fig3,2Ch(Control) 2HF(M) (Treatment),0.055330645,0.005672181
Glucose,GTT,Dunn2009,Dunn2009fmm,Mouse,C57BL/6,1,Female,f-m-m,Multigenerational,HFD,126,Male,F2,27220.58824,3063.02521,1531.512605,4,Exact,24781.51274,2268.907562,1134.453781,4,Exact,Fig3,2Ch(Control) 2HF(P) (Treatment),-0.093875686,0.005261174
Glucose,GTT,Dunn2009,Dunn2009fmf,Mouse,C57BL/6,2,Female,f-m-f,Multigenerational,HFD,126,Female,F2,17621.28713,2075.558147,928.2178218,5,Exact,19310.64356,3118.811881,1559.405941,4,Exact,Fig3,2Ch(Control) 2HF(P) (Treatment),0.091548757,0.009295915
Glucose,GTT,Dunn2009,Dunn2009ffmm,Mouse,C57BL/6,1,Female,f-fm-m,Multigenerational,HFD,126,Male,F2,27220.58824,3063.02521,1531.512605,4,Exact,25518.90756,2663.551561,1191.176471,5,Exact,Fig3,2Ch(Control) 2HF(MP) (Treatment),-0.064553957,0.005344381
Glucose,GTT,Dunn2009,Dunn2009ffmf,Mouse,C57BL/6,2,Female,f-fm-f,Multigenerational,HFD,126,Female,F2,17621.28713,2075.558147,928.2178218,5,Exact,20554.45545,2864.811642,1169.554455,6,Exact,Fig3,2Ch(Control) 2HF(MP) (Treatment),0.15397006,0.006012397
Glucose,GTT,Dunn2011,Dunn2011fmfm,Mouse,C57BL/6,1,Female,f-m-f-m,One off,Standard,140,Male,F3,24363.76404,4773.628267,2134.831461,5,Estimate,19061.79775,3062.031289,1369.382022,5,Estimate,Fig4,Male chow (Control) 3hf(maternal)male (treatment),-0.245410734,0.012838682
Glucose,GTT,Dunn2011,Dunn2011fmmm,Mouse,C57BL/6,1,Female,f-m-m-m,One off,Standard,140,Male,F3,24363.76404,4773.628267,2134.831461,5,Estimate,19125,2622.355002,1172.752809,5,Estimate,Fig4,Male chow (Control) 3hf(paternal)male (treatment),-0.242100569,0.011438021
Glucose,GTT,Dunn2011,Dunn2011fmff,Mouse,C57BL/6,2,Female,f-m-f-f,One off,Standard,140,Female,F3,19806.62983,2890.828214,1292.81768,5,Estimate,17129.83425,3724.720968,1665.745856,5,Estimate,Fig4,Female chow (Control) 3hf(maternal)female (treatment),-0.145195085,0.01371651
Glucose,GTT,Dunn2011,Dunn2011fmmf,Mouse,C57BL/6,2,Female,f-m-m-f,One off,Standard,140,Female,F3,19806.62983,2890.828214,1292.81768,5,Estimate,18248.61878,2538.740162,1135.359116,5,Estimate,Fig4,Female chow (Control) 3hf(paternal)female (treatment),-0.081927328,0.008131281
Glucose,GTT,Graus-Nunes2015,Graus-Nunes2015,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,90,Male,F2,15825.8427,1221.043862,546.0674157,5,Exact,17548.31461,1522.536173,680.8988764,5,Exact,Fig 3,F2SC (Control) F2HF (Treatment),0.103313694,0.002696128
Glucose,GTT,King2013,King2013fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,180,Male,F2,1734.230769,233.6538462,77.88461538,9,Estimate,1848.461538,332.3076923,110.7692308,9,Estimate,Fig5,mCON/pCON (Control) m/CON/pDIO (Treatment),0.063789738,0.005607941
Glucose,GTT,King2013,King2013fmf,Mouse,C57BL/6,2,Female,f-m-f,One off,Standard,180,Female,F2,1582.450331,353.1456954,117.7152318,9,Estimate,1369.370861,290.5629139,96.85430464,9,Estimate,Fig5,mCON/pCON (Control) m/CON/pDIO (Treatment),-0.144623079,0.010536166
Glucose,GTT,King2013,King2013ffm,Mouse,C57BL/6,3,Female,f-f-m,One off,Standard,180,Male,F2,1734.230769,233.6538462,77.88461538,9,Estimate,1734.732824,422.519084,140.8396947,9,Estimate,Fig5,mCON/pCON (Control) mDIO/pCON (Treatment),0.000289455,0.008608435
Glucose,GTT,King2013,King2013fff,Mouse,C57BL/6,4,Female,f-f-f,One off,Standard,180,Female,F2,1582.450331,353.1456954,117.7152318,9,Estimate,1411.092715,299.5033113,99.83443709,9,Estimate,Fig5,mCON/pCON (Control) mDIO/pCON (Treatment),-0.114610109,0.010539092
Glucose,GTT,King2013,King2013ffmm,Mouse,C57BL/6,5,Female,f-fm-m,One off,Standard,180,Male,F2,1734.230769,233.6538462,77.88461538,9,Estimate,1870.419847,453.4351145,151.1450382,9,Estimate,Fig5,mCON/pCON (Control) mDIO/pDIO (Treatment),0.075598969,0.00854687
Glucose,GTT,King2013,King2013ffmf,Mouse,C57BL/6,6,Female,f-fm-f,One off,Standard,180,Female,F2,1582.450331,353.1456954,117.7152318,9,Estimate,1490.625,284.2105263,94.73684211,9,Estimate,Fig5,mCON/pCON (Control) mDIO/pDIO (Treatment),-0.059778993,0.009572819
Glucose,GTT,Lannes2015,Lannes2015,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,90,Male,F2,778.6956522,73.04347826,32.66603654,5,Exact,719.3478261,87.39130435,39.08257943,5,Exact,Fig1,SC-F2 (Control) HF-F2 (Treatment),-0.079275275,0.004711587
Glucose,GTT,Li2012,Li2012a,Mouse,C57BL/6,1,Female,f-f-fm,Multigenerational,HFD,90,Male,F2,1262.025316,275.9493671,123.4083086,5,Estimate,2431.64557,412.6582278,184.5463698,5,Estimate,Fig1,NCF2 (Control) HFF2(Treatment),0.655850393,0.015321927
Glucose,GTT,Masuyama2015,Masuyama2015a,Mouse,ICR,1,Female,f-f-f,Multigenerational,Standard,168,Female,F2,17194.73684,4867.974375,1405.263158,12,Exact,28342.10526,5852.508518,1689.473684,12,Exact,Fig3,D (Control throughout) A (Treatment),0.499745178,0.010232552
Glucose,GTT,Masuyama2015,Masuyama2015b,Mouse,ICR,1,Female,f-f-f,One off,Standard,168,Female,F2,17194.73684,4867.974375,1405.263158,12,Exact,20368.42105,4977.367058,1436.842105,12,Exact,Fig3,D (Control) and B (Treatment),0.169382374,0.01165546
Glucose,GTT,Park2018,Park2018fff,Mouse,C57BL/6,1,Male,f-f-f,One off,Standard,63,Female,F2,27240.87591,5481.367895,1937.956204,8,Estimate,32693.43066,5016.845192,1773.722628,8,Estimate,Fig 2e,F2 female to CD (Control) F2 female to HFD (treatment),0.182455524,0.008004518
Glucose,GTT,Park2018,Park2018fff,Mouse,C57BL/6,3,Male,f-f-f,One off,Standard,140,Female,F2,30619.56522,5995.035754,2119.565217,8,Estimate,33815.21739,5626.110476,1989.130435,8,Estimate,Fig2f,F2 female to CD (Control) F2 female to HFD (treatment),0.099271729,0.008251973
Glucose,GTT,Park2018,Park2018ffm,Mouse,C57BL/6,4,Male,f-f-m,One off,Standard,140,Male,F2,38054.34783,8024.124778,2836.956522,8,Estimate,43402.17391,9038.66929,3195.652174,8,Estimate,Fig2c,F2 male to CD (Control) F2 male to HFD (treatment),0.131494186,0.010978929
Glucose,FBG,Barbosa2016,Barbosa2016mfmfM,Rat,SD,2,Male,m-fm-f,Multigenerational,HFD,84,Female,F2,7.1,0.793725393,0.3,7,Exact,7.4,0.529150262,0.2,7,Exact,"Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-HF(Treatment)",0.041385216,0.00251582
Glucose,FBG,Barbosa2016,Barbosa2016mfmfM,Rat,SD,2,Male,m-fm-f,Multigenerational,HFD,84,Female,F2,7.1,0.793725393,0.3,7,Exact,7,0.52915,0.2,7,Exact,"Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-CD(Treatment)",-0.014184635,0.002601686
Glucose,FBG,Barbosa2016,Barbosa2016mfmmM,Rat,SD,3,Male,m-fm-m,Multigenerational,HFD,84,Male,F2,6.5,0.916515139,0.2,21,Exact,7.5,0.916515139,0.2,21,Exact,"Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-HF(Treatment)",0.143100844,0.001657857
Glucose,FBG,Barbosa2016,Barbosa2016mfmmM,Rat,SD,3,Male,m-fm-m,Multigenerational,HFD,84,Male,F2,6.5,0.916515139,0.2,21,Exact,7.3,0.916515,0.3,21,Exact,"Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-CD(Treatment)",0.116072171,0.001697355
Glucose,FBG,Ding2014,Li2012b,Mouse,C57BL/6,1,Female,f-f-f,Multigenerational,NA,270,Female,F2,7.1,1.1,0.55,4,Estimate,8.9,0.4,0.133333333,9,Estimate,Supp Table 1 and 2,"NC F2(Control), HF F2 (Treatment)",0.225956493,0.006225232
Glucose,FBG,Hanafi2015,Hanafi2015fmm,Rat,Wistar,1,Female,f-m-m,One off,Standard,210,Male,F2,91,10,3.16227766,10,Exact,93,14,NA,10,Exact,Table4,"F2-CF1 (Control), F2-OF1M(Treatment)",0.021739987,0.003473742
Glucose,FBG,Hanafi2015,Hanafi2015ffm,Rat,Wistar,1,Female,f-f-m,One off,Standard,210,Male,F2,91,10,3.16227766,10,Exact,102,16,NA,10,Exact,Table4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.114113307,0.003668176
Glucose,FBG,Hanafi2015,Hanafi2015fmf,Rat,Wistar,2,Female,f-m-f,One off,Standard,210,Female,F2,96,10,3.16227766,10,Exact,93,14,NA,10,Exact,Table4,"F2-CF1 (Control), F2-OF1M(Treatment)",-0.031748698,0.003351227
Glucose,FBG,Hanafi2015,Hanafi2015fff,Rat,Wistar,2,Female,f-f-f,One off,Standard,210,Female,F2,96,10,3.16227766,10,Exact,106,16,NA,10,Exact,Table4,"F2-CF1 (Control), F2-OF1F(Treatment)",0.099090903,0.00336346
Glucose,FBG,Huang2017,Huang2017,Rat,SD,1,Female,f-f-fm,Multigenerational,Standard,21,Both,F2,4.6,0.979795897,0.4,6,Exact,6.2,1.224744871,0.5,6,Exact,Table4,"F2-SC(Control), F2-HF(Treatment)",0.298492989,0.014065079
Glucose,FBG,Huang2017,Huang2017,Rat,SD,2,Female,f-f-fm,Multigenerational,Standard,84,Both,F2,5.3,0.930806102,0.3,6,Exact,5.8,0.734846923,0.3,6,Exact,Table4,"F2-SC(Control), F2-HF(Treatment)",0.090151097,0.007816006
Glucose,FBG,Nasu2007,Nasu2007,Rat,Wistar,1,Female,f-f-fm,Multigenerational,HFD,14,Both,F2,134.2629482,67.13117855,10.35856574,42,Exact,154.9800797,63.74501992,7.96812749,64,Exact,Fig1,C-N F3(Control) C-F F3(Treatment),0.143496413,0.008595716
Glucose,GTT,Winther2019,Winther2019ffm,Rat,SD,1,Female,f-f-m,One off,Standard,196,Male,F2,813.4453782,53.1475237,16.80672269,10,Exact,867.2268908,106.2950474,33.61344538,10,Exact,Fig4,CON-CON (Control) HFD-CON (Treatment),0.064021859,0.001929197
